,airline,airline_id,airline_name,source_airport_iata,source_airport_icao,source_airport_id,source_airport_name,source_city,source_state,source_country,source_lat,source_lon,source_wiki,source_altitude,dest_airport_iata,dest_airport_icao,dest_airport_id,dest_airport_name,dest_city,dest_state,dest_country,dest_lat,dest_lon,dest_wiki,dest_altitude,codeshare,stops,equipment
63528,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,CHS,KCHS,3806,Charleston Air Force Base-International Airport,Charleston,SC,United States,32.89860153,-80.04049683,http://en.wikipedia.org/wiki/Charleston_International_Airport,46.0,,0,73W
63529,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,CLE,KCLE,3486,Cleveland Hopkins International Airport,Cleveland,OH,United States,41.4117012024,-81.8498001099,http://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,791.0,,0,73W
63530,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,CMH,KCMH,3759,John Glenn Columbus International Airport,Columbus,OH,United States,39.998001,-82.891899,http://en.wikipedia.org/wiki/Port_Columbus_International_Airport,815.0,,0,73W 73C
63531,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,DEN,KDEN,3751,Denver International Airport,Denver,CO,United States,39.861698150635,-104.672996521,http://en.wikipedia.org/wiki/Denver_International_Airport,5431.0,,0,73W
63532,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,DTW,KDTW,3645,Detroit Metropolitan Wayne County Airport,Detroit,MI,United States,42.212398529052734,-83.35340118408203,http://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport,645.0,,0,73C 73W 73H
63533,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,ECP,KECP,7669,Northwest Florida Beaches International Airport,Panama City,FL,United States,30.357106,-85.795414,http://en.wikipedia.org/wiki/Northwest_Florida_Beaches_International_Airport,69.0,,0,73W
63534,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,EWR,KEWR,3494,Newark Liberty International Airport,Newark,NJ,United States,40.692501068115234,-74.168701171875,http://en.wikipedia.org/wiki/Newark_Liberty_International_Airport,18.0,,0,73W
63535,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,FLL,KFLL,3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FL,United States,26.072599,-80.152702,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,9.0,,0,73C 73W 73H
63536,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,GSP,KGSP,4034,Greenville Spartanburg International Airport,Greenville,SC,United States,34.8956985474,-82.2189025879,http://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport,964.0,,0,73C
63537,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,HOU,KHOU,3566,William P Hobby Airport,Houston,TX,United States,29.64539909,-95.27890015,http://en.wikipedia.org/wiki/William_P._Hobby_Airport,46.0,,0,735 73C 73W
63538,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,JAX,KJAX,3712,Jacksonville International Airport,Jacksonville,FL,United States,30.49410057067871,-81.68789672851562,http://en.wikipedia.org/wiki/Jacksonville_International_Airport,30.0,,0,73W 73C 733
63539,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,,0,73W 73H
63540,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,LAX,KLAX,3484,Los Angeles International Airport,Los Angeles,CA,United States,33.94250107,-118.4079971,http://en.wikipedia.org/wiki/Los_Angeles_International_Airport,125.0,,0,73W 73H
63541,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,LGA,KLGA,3697,La Guardia Airport,New York,NY,United States,40.77719879,-73.87259674,http://en.wikipedia.org/wiki/LaGuardia_Airport,21.0,,0,73W
63542,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,MCI,KMCI,3458,Kansas City International Airport,Kansas City,MO,United States,39.2976,-94.713898,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,1026.0,,0,73W 73C 733
63543,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,MCO,KMCO,3878,Orlando International Airport,Orlando,FL,United States,28.429399490356445,-81.30899810791016,http://en.wikipedia.org/wiki/Orlando_International_Airport,96.0,,0,73W 73C 733
63544,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,MDW,KMDW,3747,Chicago Midway International Airport,Chicago,IL,United States,41.785999,-87.752403,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,620.0,,0,73W 738 73H
63545,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,MSY,KMSY,3861,Louis Armstrong New Orleans International Airport,New Orleans,LA,United States,29.99340057373047,-90.25800323486328,http://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,4.0,,0,73W 73C 733
63546,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,PHL,KPHL,3752,Philadelphia International Airport,Philadelphia,PA,United States,39.87189865112305,-75.24109649658203,http://en.wikipedia.org/wiki/Philadelphia_International_Airport,36.0,,0,73W 73C 733
63547,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,PHX,KPHX,3462,Phoenix Sky Harbor International Airport,Phoenix,AZ,United States,33.43429946899414,-112.01200103759766,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,1135.0,,0,73W
63548,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,PIT,KPIT,3570,Pittsburgh International Airport,Pittsburgh,PA,United States,40.49150085,-80.23290253,http://en.wikipedia.org/wiki/Pittsburgh_International_Airport,1203.0,,0,73C 733
63549,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,PNS,KPNS,3564,Pensacola Regional Airport,Pensacola,FL,United States,30.473400115967,-87.186599731445,http://en.wikipedia.org/wiki/Pensacola_Regional_Airport,121.0,,0,73W
63550,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,RDU,KRDU,3626,Raleigh Durham International Airport,Raleigh-durham,NC,United States,35.87760162353516,-78.7874984741211,http://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,435.0,,0,733 73W 73C
63551,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,SAN,KSAN,3731,San Diego International Airport,San Diego,CA,United States,32.7336006165,-117.190002441,http://en.wikipedia.org/wiki/San_Diego_International_Airport,17.0,,0,73W
63552,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,SAT,KSAT,3621,San Antonio International Airport,San Antonio,TX,United States,29.533700942993164,-98.46980285644533,http://en.wikipedia.org/wiki/San_Antonio_International_Airport,809.0,,0,73W
63553,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,,0,73W 73C
63554,WN,4547,Southwest Airlines,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,,0,73W 73C
63555,WN,4547,Southwest Airlines,BOI,KBOI,3495,Boise Air Terminal/Gowen Field,Boise,ID,United States,43.5644,-116.223,http://en.wikipedia.org/wiki/Boise_Airport,2871.0,DEN,KDEN,3751,Denver International Airport,Denver,CO,United States,39.861698150635,-104.672996521,http://en.wikipedia.org/wiki/Denver_International_Airport,5431.0,,0,73W
63556,WN,4547,Southwest Airlines,BOI,KBOI,3495,Boise Air Terminal/Gowen Field,Boise,ID,United States,43.5644,-116.223,http://en.wikipedia.org/wiki/Boise_Airport,2871.0,GEG,KGEG,3467,Spokane International Airport,Spokane,WA,United States,47.61989974975586,-117.53399658203124,http://en.wikipedia.org/wiki/Spokane_International_Airport,2376.0,,0,73W
63557,WN,4547,Southwest Airlines,BOI,KBOI,3495,Boise Air Terminal/Gowen Field,Boise,ID,United States,43.5644,-116.223,http://en.wikipedia.org/wiki/Boise_Airport,2871.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,,0,73W 73C
63558,WN,4547,Southwest Airlines,BOI,KBOI,3495,Boise Air Terminal/Gowen Field,Boise,ID,United States,43.5644,-116.223,http://en.wikipedia.org/wiki/Boise_Airport,2871.0,OAK,KOAK,3453,Metropolitan Oakland International Airport,Oakland,CA,United States,37.721298,-122.221001,http://en.wikipedia.org/wiki/Oakland_International_Airport,9.0,,0,73W 73C
63559,WN,4547,Southwest Airlines,BOI,KBOI,3495,Boise Air Terminal/Gowen Field,Boise,ID,United States,43.5644,-116.223,http://en.wikipedia.org/wiki/Boise_Airport,2871.0,PHX,KPHX,3462,Phoenix Sky Harbor International Airport,Phoenix,AZ,United States,33.43429946899414,-112.01200103759766,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,1135.0,,0,73W
63560,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,ATL,KATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,GA,United States,33.6367,-84.428101,http://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport,1026.0,,0,73W
63561,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,,0,73W 73C
63562,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,,0,73W 73C 733
63563,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,CAK,KCAK,4112,Akron Canton Regional Airport,Akron,OH,United States,40.91609954833984,-81.44219970703125,http://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport,1228.0,Y,0,717
63564,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,DEN,KDEN,3751,Denver International Airport,Denver,CO,United States,39.861698150635,-104.672996521,http://en.wikipedia.org/wiki/Denver_International_Airport,5431.0,,0,73W
63565,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,HOU,KHOU,3566,William P Hobby Airport,Houston,TX,United States,29.64539909,-95.27890015,http://en.wikipedia.org/wiki/William_P._Hobby_Airport,46.0,,0,73W
63566,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,MCI,KMCI,3458,Kansas City International Airport,Kansas City,MO,United States,39.2976,-94.713898,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,1026.0,,0,73W
63567,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,MCO,KMCO,3878,Orlando International Airport,Orlando,FL,United States,28.429399490356445,-81.30899810791016,http://en.wikipedia.org/wiki/Orlando_International_Airport,96.0,,1,73W
63568,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,MDW,KMDW,3747,Chicago Midway International Airport,Chicago,IL,United States,41.785999,-87.752403,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,620.0,,0,73W 733
63569,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,MKE,KMKE,3717,General Mitchell International Airport,Milwaukee,WI,United States,42.94720077514648,-87.89659881591797,http://en.wikipedia.org/wiki/General_Mitchell_International_Airport,723.0,,0,73W
63570,WN,4547,Southwest Airlines,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,,0,73W
63571,WN,4547,Southwest Airlines,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,,0,73W 733 73C
63572,WN,4547,Southwest Airlines,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,FLL,KFLL,3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FL,United States,26.072599,-80.152702,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,9.0,,0,73W
63573,WN,4547,Southwest Airlines,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,,0,73H 738
63574,WN,4547,Southwest Airlines,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,MCO,KMCO,3878,Orlando International Airport,Orlando,FL,United States,28.429399490356445,-81.30899810791016,http://en.wikipedia.org/wiki/Orlando_International_Airport,96.0,,0,73C 73W
63575,WN,4547,Southwest Airlines,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,MDW,KMDW,3747,Chicago Midway International Airport,Chicago,IL,United States,41.785999,-87.752403,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,620.0,,0,738 73W 73H
63576,WN,4547,Southwest Airlines,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,PHX,KPHX,3462,Phoenix Sky Harbor International Airport,Phoenix,AZ,United States,33.43429946899414,-112.01200103759766,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,1135.0,,0,73W
63577,WN,4547,Southwest Airlines,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,,0,73W
63578,WN,4547,Southwest Airlines,BUR,KBUR,3644,Bob Hope Airport,Burbank,CA,United States,34.20069885253906,-118.35900115966795,,778.0,DEN,KDEN,3751,Denver International Airport,Denver,CO,United States,39.861698150635,-104.672996521,http://en.wikipedia.org/wiki/Denver_International_Airport,5431.0,,0,73W
63579,WN,4547,Southwest Airlines,BUR,KBUR,3644,Bob Hope Airport,Burbank,CA,United States,34.20069885253906,-118.35900115966795,,778.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,,0,73W
63580,WN,4547,Southwest Airlines,BUR,KBUR,3644,Bob Hope Airport,Burbank,CA,United States,34.20069885253906,-118.35900115966795,,778.0,OAK,KOAK,3453,Metropolitan Oakland International Airport,Oakland,CA,United States,37.721298,-122.221001,http://en.wikipedia.org/wiki/Oakland_International_Airport,9.0,,0,73W 73H
63581,WN,4547,Southwest Airlines,BUR,KBUR,3644,Bob Hope Airport,Burbank,CA,United States,34.20069885253906,-118.35900115966795,,778.0,PHX,KPHX,3462,Phoenix Sky Harbor International Airport,Phoenix,AZ,United States,33.43429946899414,-112.01200103759766,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,1135.0,,0,73W
63582,WN,4547,Southwest Airlines,BUR,KBUR,3644,Bob Hope Airport,Burbank,CA,United States,34.20069885253906,-118.35900115966795,,778.0,SJC,KSJC,3748,Norman Y. Mineta San Jose International Airport,San Jose,CA,United States,37.362598,-121.929001,http://en.wikipedia.org/wiki/San_Jose_International_Airport,62.0,,0,73W
63583,WN,4547,Southwest Airlines,BUR,KBUR,3644,Bob Hope Airport,Burbank,CA,United States,34.20069885253906,-118.35900115966795,,778.0,SMF,KSMF,3817,Sacramento International Airport,Sacramento,CA,United States,38.69540023803711,-121.59100341796876,http://en.wikipedia.org/wiki/Sacramento_International_Airport,27.0,,0,73W
63584,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,ABQ,KABQ,4019,Albuquerque International Sunport,Albuquerque,NM,United States,35.040199,-106.609001,http://en.wikipedia.org/wiki/Albuquerque_International_Sunport,5355.0,,0,73W
63585,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,ALB,KALB,3864,Albany International Airport,Albany,NY,United States,42.74829864501953,-73.80169677734375,http://en.wikipedia.org/wiki/Albany_International_Airport,285.0,,0,73W
63586,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,ATL,KATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,GA,United States,33.6367,-84.428101,http://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport,1026.0,,0,73W 733 73C
63587,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,AUS,KAUS,3673,Austin Bergstrom International Airport,Austin,TX,United States,30.194499969482425,-97.6698989868164,http://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,542.0,,0,73W 73C
63588,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,BDL,KBDL,3825,Bradley International Airport,Windsor Locks,CT,United States,41.9388999939,-72.68319702149999,http://en.wikipedia.org/wiki/Bradley_International_Airport,173.0,,0,73W 738 73C 733
63589,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,BHM,KBHM,3811,Birmingham-Shuttlesworth International Airport,Birmingham,AL,United States,33.56290054,-86.75350189,http://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),650.0,,0,73C 73W
63590,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,BNA,KBNA,3690,Nashville International Airport,Nashville,TN,United States,36.1245002746582,-86.6781997680664,http://en.wikipedia.org/wiki/Nashville_International_Airport,599.0,,0,733 73C 73W
63591,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,BOS,KBOS,3448,General Edward Lawrence Logan International Airport,Boston,MA,United States,42.36429977,-71.00520325,http://en.wikipedia.org/wiki/Logan_International_Airport,20.0,,0,73W 73C 733
63592,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,BUF,KBUF,3820,Buffalo Niagara International Airport,Buffalo,NY,United States,42.94049835,-78.73220062,http://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,728.0,,0,73C 73W 738
63593,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,CHS,KCHS,3806,Charleston Air Force Base-International Airport,Charleston,SC,United States,32.89860153,-80.04049683,http://en.wikipedia.org/wiki/Charleston_International_Airport,46.0,,0,73W 73C
63594,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,CLE,KCLE,3486,Cleveland Hopkins International Airport,Cleveland,OH,United States,41.4117012024,-81.8498001099,http://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport,791.0,,0,73C 733 73W
63595,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,CLT,KCLT,3876,Charlotte Douglas International Airport,Charlotte,NC,United States,35.2140007019043,-80.94309997558594,http://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport,748.0,,0,73W
63596,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,CMH,KCMH,3759,John Glenn Columbus International Airport,Columbus,OH,United States,39.998001,-82.891899,http://en.wikipedia.org/wiki/Port_Columbus_International_Airport,815.0,,0,73W
63597,WN,4547,Southwest Airlines,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,DAY,KDAY,3627,James M Cox Dayton International Airport,Dayton,OH,United States,39.90240097045898,-84.21939849853516,http://en.wikipedia.org/wiki/Dayton_International_Airport,1009.0,,0,73W 73C
